variant,variant_label,base_method,rebalance_date,asset,sector,signal_source_date,lagged_sector_signal,sector_signal_z,tilt_multiplier,base_target_weight,target_weight,pretrade_weight,turnover,transaction_cost,tilt_strength
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,ADBE,Tech,,,0.0,1.0,0.0,0.0,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,AEP,Utilities,,,0.0,1.0,0.0,0.0,0.002788687962519017,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,AMD,Tech,,,0.0,1.0,0.0,0.0,4.995893566613672e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,AMGN,Healthcare,,,0.0,1.0,8.212135432300573e-18,8.212135432300573e-18,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,AMT,RealEstate,,,0.0,1.0,1.831946938158447e-17,1.831946938158447e-17,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,BA,Industrials,,,0.0,1.0,0.0,0.0,1.0561690840796249e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,CAT,Industrials,,,0.0,1.0,0.0,0.0,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,CCI,RealEstate,,,0.0,1.0,0.0,0.0,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,CMCSA,Comm,,,0.0,1.0,1.9647827468922525e-18,1.9647827468922525e-18,3.531004852218637e-18,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,COP,Energy,,,0.0,1.0,0.0,0.0,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,CVX,Energy,,,0.0,1.0,5.249157352317178e-18,5.249157352317178e-18,7.114024862604994e-18,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,D,Utilities,,,0.0,1.0,0.09605881528426016,0.09605881528426016,2.0679365367553075e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,DD,Materials,,,0.0,1.0,0.0,0.0,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,DIS,Consumer,,,0.0,1.0,0.015355689238194872,0.015355689238194872,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,DOW,Materials,,,0.0,1.0,2.6679894705426135e-18,2.6679894705426135e-18,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,DUK,Utilities,,,0.0,1.0,0.0,0.0,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,EA,Comm,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.0959729492365035,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,GE,Industrials,,,0.0,1.0,0.0,0.0,1.9079242089450783e-18,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,GILD,Healthcare,,,0.0,1.0,0.07324217107299141,0.07324217107299141,0.10098959324499342,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,GS,Financials,,,0.0,1.0,1.480638874101634e-17,1.480638874101634e-17,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,INTC,Tech,,,0.0,1.0,0.0,0.0,1.5309884120267873e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,KO,Consumer,,,0.0,1.0,4.5347373063526995e-18,4.5347373063526995e-18,0.05582612326340882,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,MMM,Industrials,,,0.0,1.0,0.09999999999999998,0.09999999999999998,0.10441080007339627,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,MRK,Healthcare,,,0.0,1.0,0.08040524540799739,0.08040524540799739,0.10158663506738605,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,MS,Financials,,,0.0,1.0,4.918892996524972e-18,4.918892996524972e-18,1.5022081806296477e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,NEE,Utilities,,,0.0,1.0,1.3488962453800699e-17,1.3488962453800699e-17,8.830231377407487e-18,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,NEM,Materials,,,0.0,1.0,0.020757742298176177,0.020757742298176177,0.10616550317701738,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,NKE,Consumer,,,0.0,1.0,0.014180336698379857,0.014180336698379857,0.008017293258780662,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,NUE,Materials,,,0.0,1.0,0.0,0.0,2.354636982629565e-19,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,NVDA,Tech,,,0.0,1.0,1.763247456319519e-17,1.763247456319519e-17,1.5013652747569526e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,O,RealEstate,,,0.0,1.0,1.90745260667951e-17,1.90745260667951e-17,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,OXY,Energy,,,0.0,1.0,2.46782866564399e-17,2.46782866564399e-17,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,PLD,RealEstate,,,0.0,1.0,5.615269666105493e-18,5.615269666105493e-18,3.053084526984459e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,PSA,RealEstate,,,0.0,1.0,0.1,0.1,0.10089145666761733,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,QCOM,Tech,,,0.0,1.0,7.041386489073218e-18,7.041386489073218e-18,5.26162286678297e-18,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,SBUX,Consumer,,,0.0,1.0,0.0,0.0,2.4052394362961192e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,SHW,Materials,,,0.0,1.0,2.687514890402694e-18,2.687514890402694e-18,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,SLB,Energy,,,0.0,1.0,0.0,0.0,1.0440522307004357e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,SO,Utilities,,,0.0,1.0,3.477066222778769e-18,3.477066222778769e-18,4.255672088129498e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,T,Comm,,,0.0,1.0,0.1,0.1,1.027074493756059e-17,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,TMUS,Comm,,,0.0,1.0,8.867825179104741e-18,8.867825179104741e-18,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,TTWO,Comm,,,0.0,1.0,0.1,0.1,0.07265981875228092,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,UPS,Industrials,,,0.0,1.0,4.869156244846166e-18,4.869156244846166e-18,0.05581368017293228,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,USB,Financials,,,0.0,1.0,0.0,0.0,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,V,Financials,,,0.0,1.0,0.0,0.0,9.642146594920046e-18,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,WFC,Financials,,,0.0,1.0,9.179239349108478e-18,9.179239349108478e-18,1.7434048862944937e-18,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,WMT,Consumer,,,0.0,1.0,0.09999999999999998,0.09999999999999998,0.09959209286117884,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-04-01,XOM,Energy,,,0.0,1.0,3.931061846376742e-17,3.931061846376742e-17,0.0,0.2540673208501055,0.0002540673208501055,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,ABBV,Healthcare,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.10069085947549163,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,ABT,Healthcare,,,0.0,1.0,8.745788759432737e-18,8.745788759432737e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,ADBE,Tech,,,0.0,1.0,6.3088209976184155e-18,6.3088209976184155e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,AEP,Utilities,,,0.0,1.0,0.06057535362335992,0.06057535362335992,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,AMD,Tech,,,0.0,1.0,3.922824087441662e-18,3.922824087441662e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,AMGN,Healthcare,,,0.0,1.0,2.609042599214974e-18,2.609042599214974e-18,7.636982412168488e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,AMT,RealEstate,,,0.0,1.0,2.5482434980072857e-18,2.5482434980072857e-18,1.8948481926633412e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,BA,Industrials,,,0.0,1.0,5.0190795659582655e-18,5.0190795659582655e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,CAT,Industrials,,,0.0,1.0,1.0037089617507725e-17,1.0037089617507725e-17,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,CCI,RealEstate,,,0.0,1.0,5.33988379601212e-18,5.33988379601212e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,CMCSA,Comm,,,0.0,1.0,4.3943696459122686e-20,4.3943696459122686e-20,1.977638378329324e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,COP,Energy,,,0.0,1.0,5.783147469905433e-18,5.783147469905433e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,CVX,Energy,,,0.0,1.0,0.0,0.0,4.985126770881664e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,D,Utilities,,,0.0,1.0,0.09037827992938147,0.09037827992938147,0.09756037340686059,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,DD,Materials,,,0.0,1.0,2.2975816268267237e-18,2.2975816268267237e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,DIS,Consumer,,,0.0,1.0,0.0031116943173239353,0.0031116943173239353,0.01494719179177664,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,DOW,Materials,,,0.0,1.0,0.0,0.0,2.5180576801355997e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,DUK,Utilities,,,0.0,1.0,0.031229577534807894,0.031229577534807894,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,EA,Comm,,,0.0,1.0,0.07059056791810418,0.07059056791810418,0.10134087821602104,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,GE,Industrials,,,0.0,1.0,4.704838172141125e-18,4.704838172141125e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,GILD,Healthcare,,,0.0,1.0,0.05985487124007346,0.05985487124007346,0.06944959389546497,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,GS,Financials,,,0.0,1.0,0.0,0.0,1.5234076586985715e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,INTC,Tech,,,0.0,1.0,1.3276403668823793e-18,1.3276403668823793e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,KO,Consumer,,,0.0,1.0,0.0,0.0,4.484006584610044e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,MMM,Industrials,,,0.0,1.0,0.08434420618641475,0.08434420618641475,0.09878982758554379,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,MRK,Healthcare,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.07502685839527838,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,MS,Financials,,,0.0,1.0,0.0,0.0,5.069936269052029e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,NEE,Utilities,,,0.0,1.0,0.0,0.0,1.33515354724177e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,NEM,Materials,,,0.0,1.0,0.014136979754653467,0.014136979754653467,0.02075426050520371,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,NKE,Consumer,,,0.0,1.0,0.035230466554535114,0.035230466554535114,0.01366398465757284,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,NUE,Materials,,,0.0,1.0,1.9076175807061985e-19,1.9076175807061985e-19,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,NVDA,Tech,,,0.0,1.0,0.0,0.0,1.914384752515247e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,O,RealEstate,,,0.0,1.0,0.0,0.0,2.0124317975832476e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,OXY,Energy,,,0.0,1.0,1.8672647198539302e-17,1.8672647198539302e-17,2.2700242214159305e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,PLD,RealEstate,,,0.0,1.0,0.0,0.0,5.960416306171276e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,PSA,RealEstate,,,0.0,1.0,0.07519043271795114,0.07519043271795114,0.11001527651133985,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,QCOM,Tech,,,0.0,1.0,0.0,0.0,7.117232085356327e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,SBUX,Consumer,,,0.0,1.0,3.325570188878233e-18,3.325570188878233e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,SHW,Materials,,,0.0,1.0,5.814336118826068e-18,5.814336118826068e-18,2.8888743490475194e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,SLB,Energy,,,0.0,1.0,4.328304525018806e-18,4.328304525018806e-18,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,SO,Utilities,,,0.0,1.0,0.0,0.0,3.5738584516387e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,T,Comm,,,0.0,1.0,0.1,0.1,0.10247218222638797,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,TMUS,Comm,,,0.0,1.0,0.0,0.0,9.029762216799741e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,TTWO,Comm,,,0.0,1.0,0.07535757022339458,0.07535757022339458,0.09583358111806128,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,UPS,Industrials,,,0.0,1.0,1.3853212142338801e-17,1.3853212142338801e-17,5.6381487079609735e-18,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,USB,Financials,,,0.0,1.0,0.0,0.0,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,V,Financials,,,0.0,1.0,0.0,0.0,0.0,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,WFC,Financials,,,0.0,1.0,2.8347591593532144e-18,2.8347591593532144e-18,1.0219562854882885e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,WMT,Consumer,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.09945513221499698,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-05-03,XOM,Energy,,,0.0,1.0,8.035627656451922e-18,8.035627656451922e-18,3.891491806893221e-17,0.13888942244485475,0.00013888942244485476,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,ABBV,Healthcare,,,0.0,1.0,0.06184321970895572,0.06184321970895572,0.10073609985906891,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,ABT,Healthcare,,,0.0,1.0,0.0,0.0,8.42998325838257e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,ADBE,Tech,,,0.0,1.0,0.0,0.0,6.213518294812435e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,AEP,Utilities,,,0.0,1.0,0.09242692403325918,0.09242692403325918,0.05876218605402256,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,AMD,Tech,,,0.0,1.0,0.0,0.0,3.81891453728256e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,AMGN,Healthcare,,,0.0,1.0,1.3567082183302751e-17,1.3567082183302751e-17,2.588486726552759e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,AMT,RealEstate,,,0.0,1.0,7.903145898335243e-18,7.903145898335243e-18,2.535299638272719e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,BA,Industrials,,,0.0,1.0,1.368929021567722e-17,1.368929021567722e-17,5.2502383830127594e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,CAT,Industrials,,,0.0,1.0,5.150792064061584e-18,5.150792064061584e-18,1.0525392154602433e-17,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,CCI,RealEstate,,,0.0,1.0,1.4636022524821077e-17,1.4636022524821077e-17,5.3107393790514036e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,CMCSA,Comm,,,0.0,1.0,1.827115189006342e-18,1.827115189006342e-18,4.4526458745209636e-20,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,COP,Energy,,,0.0,1.0,0.0,0.0,6.303046001409045e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,CVX,Energy,,,0.0,1.0,0.0,0.0,0.0,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,D,Utilities,,,0.0,1.0,0.05819176910156409,0.05819176910156409,0.08545622190301727,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,DD,Materials,,,0.0,1.0,9.60144639245548e-19,9.60144639245548e-19,2.509892268887772e-18,0.10275273400278959,0.00010275273400278959,0.0
base,Base Equity Minimum Variance,minimum_variance,2021-06-01,DIS,Consumer,,,0.0,1.0,0.015116198027195958,0.015116198027195958,0.0029651998332867768,0.10275273400278959,0.00010275273400278959,0.0
